"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.544021039E0,-2.994038963E1,-1.410454178E1,-3.727771997E0,3.330557482E1
8.546034816E0,-2.985180473E1,-1.410454178E1,-3.263296843E0,3.317706212E1
8.548048552E0,-2.968420982E1,-1.404229259E1,-2.827552319E0,3.295957139E1
8.550062202E0,-2.913354492E1,-1.403750420E1,-1.934514999E0,3.239687195E1
8.552098011E0,-2.844161987E1,-1.412608910E1,-1.022324085E0,3.177290167E1
8.554132829E0,-2.771378326E1,-1.423382854E1,-1.795651317E-1,3.115586464E1
8.556166742E0,-2.738338280E1,-1.429607773E1,1.867477298E-1,3.089113735E1
8.558199783E0,-2.675370789E1,-1.442775917E1,7.637503147E-1,3.040566452E1
8.560232023E0,-2.607614899E1,-1.459056473E1,1.187524080E0,2.990418597E1
8.562263561E0,-2.569786453E1,-1.469830322E1,1.343147159E0,2.963485116E1
8.564294412E0,-2.489341354E1,-1.494520569E1,1.587355733E0,2.907853004E1
8.566324697E0,-2.400247002E1,-1.525884628E1,1.774103403E0,2.849734022E1
8.568354386E0,-2.307352066E1,-1.544080544E1,1.936909199E0,2.783087216E1
8.570383552E0,-2.260186195E1,-1.589809799E1,2.008735180E0,2.770611305E1
8.572412718E0,-2.167530632E1,-1.642482185E1,2.157175779E0,2.728089229E1
8.574441818E0,-2.068410683E1,-1.698745918E1,2.291250944E0,2.686365343E1
8.576470951E0,-2.015738297E1,-1.728433990E1,2.355894566E0,2.665743298E1
8.578500117E0,-1.896028137E1,-1.791880417E1,2.523488522E0,2.620961287E1
8.580529283E0,-1.759558678E1,-1.850298882E1,2.729389906E0,2.567907394E1
8.582558449E0,-1.684380722E1,-1.878311157E1,2.837129116E0,2.538835213E1
8.584587649E0,-1.524926949E1,-1.933377647E1,3.045424461E0,2.481148409E1
8.586645249E0,-1.353950977E1,-1.986528969E1,3.172317266E0,2.424895165E1
8.588702915E0,-1.167921543E1,-2.044468689E1,3.253720045E0,2.376922357E1
8.590760648E0,-9.629778862E0,-2.104323769E1,3.318363667E0,2.337866614E1
8.592818348E0,-7.367258072E0,-2.169206619E1,3.313575268E0,2.314739744E1
8.594876048E0,-6.151003361E0,-2.202007103E1,3.301604033E0,2.310019393E1
8.596933714E0,-3.596091032E0,-2.263777542E1,3.236960649E0,2.314905313E1
8.598991447E0,-8.523358107E-1,-2.319083595E1,3.071760893E0,2.340890992E1
8.601049213E0,5.793967843E-1,-2.343025589E1,2.935291290E0,2.362051072E1
8.603107046E0,3.548206806E0,-2.385642433E1,2.511517525E0,2.424925718E1
8.605164912E0,6.763918877E0,-2.424428558E1,1.884236693E0,2.524056913E1
8.607222845E0,8.535628319E0,-2.442385101E1,1.513135433E0,2.591661683E1
8.609280811E0,1.254831028E1,-2.472342491E1,7.541735172E-1,2.773583617E1
8.611338844E0,1.714787102E1,-2.483355713E1,2.154781483E-2,3.017872602E1
8.613381344E0,1.967375374E1,-2.477130890E1,-3.327940404E-1,3.163518741E1
8.615423810E0,2.500115204E1,-2.422752571E1,-1.058237195E0,3.483030966E1
8.617466243E0,3.042401886E1,-2.305436707E1,-1.879448295E0,3.821854380E1
8.619508743E0,3.615364456E1,-2.102408409E1,-2.877830505E0,4.192111682E1
8.621551243E0,3.900513840E1,-1.967136002E1,-3.440467834E0,4.382008723E1
8.623593743E0,4.449055099E1,-1.641524506E1,-4.699818134E0,4.765456629E1
8.625636343E0,4.972906494E1,-1.246930218E1,-6.038475990E0,5.162292697E1
8.627678809E0,5.224537277E1,-1.023072338E1,-6.603507519E0,5.364562413E1
8.629721242E0,5.694788361E1,-5.389647484E0,-7.199663639E0,5.765366340E1
8.631763642E0,6.113773727E1,-2.968810201E-1,-6.725611687E0,6.150727526E1
8.633806042E0,6.311295319E1,2.212242365E0,-6.004957199E0,6.343656979E1
8.635848442E0,6.680750275E1,6.945878506E0,-3.730166197E0,6.727110666E1
8.637890808E0,7.014023590E1,1.118840408E1,-8.834604025E-1,7.103248257E1
8.639933174E0,7.159830475E1,1.308461189E1,6.751648784E-1,7.278722524E1
8.641975540E0,7.388985443E1,1.628595924E1,4.118026733E0,7.577533372E1
8.644017873E0,7.521144867E1,1.864424706E1,8.004115105E0,7.790016571E1
8.646060206E0,7.526651764E1,2.007119179E1,1.229691887E1,7.886136970E1
8.648074172E0,7.480683136E1,2.044947433E1,1.455704594E1,7.890596052E1
8.650088072E0,7.317847443E1,2.057636833E1,1.906802177E1,7.837133090E1
8.652101938E0,7.088961792E1,1.991077995E1,2.289395523E1,7.710972878E1
8.654115804E0,6.958238220E1,1.934335327E1,2.441427422E1,7.623601520E1
8.656129637E0,6.676201630E1,1.792359161E1,2.679919815E1,7.413918652E1
8.658143470E0,6.359658051E1,1.636496735E1,2.846795654E1,7.157347105E1
8.660157236E0,6.187036133E1,1.560839939E1,2.897313309E1,7.007857150E1
8.662170902E0,5.812583160E1,1.420030975E1,2.945197296E1,6.669092748E1
8.664184502E0,5.413469696E1,1.293617153E1,2.933226204E1,6.291495486E1
8.666198102E0,5.003791809E1,1.180131912E1,2.873610687E1,5.889675898E1
8.668211668E0,4.803157806E1,1.129135418E1,2.829796791E1,5.687971658E1
8.670225234E0,4.425831604E1,1.035761547E1,2.724212456E1,5.299256634E1
8.672238767E0,4.089894867E1,9.924264908E0,2.595883179E1,4.944770959E1
8.674252300E0,3.941933441E1,9.165303230E0,2.527887917E1,4.771696177E1
8.676265866E0,3.684796143E1,8.514080048E0,2.384684753E1,4.470943925E1
8.678279432E0,3.477936935E1,8.008903503E0,2.231455803E1,4.209140729E1
8.680292932E0,3.393870544E1,7.826944828E0,2.152447128E1,4.094385982E1
8.682306465E0,3.257640457E1,7.534852028E0,1.989402008E1,3.890717369E1
8.684320031E0,3.160196686E1,7.388805866E0,1.821329117E1,3.721562490E1
8.686333531E0,3.124044228E1,7.352892876E0,1.739686775E1,3.650590740E1
8.688347097E0,3.073287010E1,7.367258072E0,1.585260773E1,3.535662552E1
8.690360730E0,3.039289474E1,7.458237648E0,1.440142250E1,3.444930086E1
8.692374430E0,3.028994370E1,7.530063629E0,1.369273853E1,3.408333370E1
8.694388163E0,3.013910866E1,7.661744595E0,1.230410194E1,3.344337192E1
8.696401963E0,3.000982285E1,7.805397034E0,1.094898319E1,3.288455447E1
8.698415796E0,2.989729500E1,7.858069420E0,1.028818417E1,3.257981333E1
8.700429629E0,2.983025742E1,7.961019993E0,9.016862869E0,3.216404690E1
8.702443462E0,2.968660545E1,8.047211647E0,7.860463619E0,3.174648086E1
8.704457295E0,2.945676041E1,8.044816971E0,6.876446724E0,3.130024494E1
8.706471095E0,2.929395485E1,8.016086578E0,6.445490360E0,3.104734740E1
8.708484861E0,2.885821152E1,7.855675220E0,5.727229595E0,3.045175141E1
8.710498594E0,2.824290085E1,7.568370819E0,5.190928459E0,2.969658942E1
8.712512260E0,2.786701202E1,7.352892876E0,4.994604111E0,2.925032415E1
8.714525960E0,2.703382874E1,6.833351135E0,4.718971729E0,2.828058129E1
8.716539726E0,2.613121605E1,6.203675747E0,4.553771496E0,2.724083111E1
8.718553526E0,2.565237427E1,5.861305237E0,4.484339714E0,2.669285499E1
8.720567359E0,2.471384811E1,5.152621269E0,4.383783340E0,2.562306287E1
8.722581292E0,2.375347328E1,4.419696331E0,4.345476151E0,2.454881609E1
8.724595258E0,2.277185059E1,4.046200752E0,4.345476151E0,2.353321233E1
8.726609258E0,2.173516083E1,2.911349297E0,4.414907932E0,2.236927766E1
8.728623258E0,2.121562004E1,2.545036316E0,4.450820923E0,2.182634991E1
8.730637291E0,2.016695976E1,1.829170108E0,4.546588898E0,2.075388156E1
8.732651391E0,1.964023590E1,1.482010841E0,4.594472885E0,2.022484619E1
8.734665524E0,1.853171921E1,8.355764151E-1,4.704606533E0,1.913781930E1
8.736679624E0,1.742081070E1,2.250549644E-1,4.812345505E0,1.807467744E1
8.738693757E0,1.685338402E1,-5.027823523E-2,4.865017891E0,1.754159285E1
8.740707957E0,1.569459057E1,-5.913678408E-1,5.008969307E0,1.648513459E1
8.742722157E0,1.456422806E1,-1.094150186E0,5.102343082E0,1.547086967E1
8.744736357E0,1.401356220E1,-1.335964561E0,5.128679276E0,1.498225878E1
8.746750557E0,1.292420006E1,-1.747767210E0,5.166986465E0,1.402809276E1
8.748793090E0,1.144937134E1,-2.135627985E0,5.162198067E0,1.273959575E1
8.750835656E0,1.098010826E1,-2.466027737E0,5.123890877E0,1.236520634E1
8.752878189E0,1.011340714E1,-2.738966703E0,4.994604111E0,1.160728274E1
8.754920689E0,9.371204376E0,-2.901772499E0,4.733336926E0,1.089239338E1
8.756963122E0,9.028834343E0,-2.952050686E0,4.572925091E0,1.054258492E1
8.759005488E0,8.408735275E0,-3.031059265E0,4.230554581E0,9.888970688E0
8.761047788E0,7.898770809E0,-3.040636063E0,3.845088005E0,9.296276122E0
8.763090054E0,7.685686588E0,-3.031059265E0,3.639186621E0,9.027778124E0
8.765132354E0,7.307403088E0,-2.954444885E0,3.217807055E0,8.513587182E0
8.767174654E0,6.981791496E0,-2.849100113E0,2.808398485E0,8.046731386E0
8.769216987E0,6.854898930E0,-2.791639090E0,2.614468336E0,7.849734570E0
8.771259353E0,6.608295918E0,-2.674323320E0,2.226607561E0,7.468558187E0
8.773301719E0,6.411971569E0,-2.530671120E0,1.857900500E0,7.139290580E0
8.775343985E0,6.249165535E0,-2.454056740E0,1.680729628E0,6.920933206E0
8.777386151E0,6.170156956E0,-2.288856745E0,1.321599364E0,6.712400981E0
8.779428251E0,6.021716595E0,-2.123656988E0,9.457096457E-1,6.454870757E0
8.781470351E0,5.897218227E0,-1.999158382E0,6.033388376E-1,6.256023882E0
8.783512351E0,5.842151642E0,-1.941697598E0,4.309563041E-1,6.171438139E0
8.785554351E0,5.767930984E0,-1.867477298E0,1.077390760E-1,6.063671083E0
8.787596251E0,5.667374611E0,-1.819593310E0,-2.011129409E-1,5.955711646E0
8.789638117E0,5.602731228E0,-1.793257117E0,-3.639186621E-1,5.893963445E0
8.791679883E0,5.463867664E0,-1.723825216E0,-6.991068721E-1,5.771843176E0
8.793721583E0,5.293879032E0,-1.656787634E0,-1.063025594E0,5.648019466E0
8.795775316E0,5.147832870E0,-1.594538331E0,-1.414973259E0,5.571793704E0
8.797829082E0,5.076006889E0,-1.565807939E0,-1.580173135E0,5.542070694E0
8.799882815E0,4.985027313E0,-1.525106430E0,-1.917755604E0,5.554658720E0
8.801936481E0,4.958691120E0,-1.498770237E0,-2.255337954E0,5.649909657E0
8.803990147E0,4.963479519E0,-1.496376038E0,-2.420537949E0,5.721387431E0
8.806043813E0,5.013757706E0,-1.501164436E0,-2.717418909E0,5.897086274E0
8.808097479E0,5.092766285E0,-1.479616642E0,-3.011905670E0,6.098943319E0
8.810122879E0,5.133467674E0,-1.467645645E0,-3.241749048E0,6.246231744E0
8.812148212E0,5.131073475E0,-1.474828243E0,-3.344699860E0,6.300004008E0
8.814173545E0,5.035305500E0,-1.482010841E0,-3.459621429E0,6.286464670E0
8.816198845E0,4.786009312E0,-1.525106430E0,-3.471592426E0,6.106045261E0
8.818224178E0,4.594472885E0,-1.558625340E0,-3.454833031E0,5.956036040E0
8.820249578E0,4.129997730E0,-1.680729628E0,-3.332728863E0,5.566759830E0
8.822275011E0,3.536235809E0,-1.826775908E0,-3.114856482E0,5.054147289E0
8.824300544E0,3.224989653E0,-1.920149803E0,-2.964021683E0,4.782568145E0
8.826326044E0,2.549824715E0,-2.147598982E0,-2.576161146E0,4.213121612E0
8.828351544E0,1.857900500E0,-2.403778553E0,-2.166752577E0,3.731589786E0
8.831286544E0,1.175553083E0,-2.683900118E0,-1.738190413E0,3.406838829E0
8.833426096E0,4.860229492E-1,-2.964021683E0,-1.280897856E0,3.265324204E0
8.835439096E0,-1.963245422E-1,-3.215412855E0,-8.188169599E-1,3.323835791E0
8.837454096E0,-5.123591423E-1,-3.347094059E0,-5.793967843E-1,3.435294917E0
8.839468596E0,-1.161187768E0,-3.584120035E0,-9.576806426E-2,3.768745810E0
8.841482596E0,-1.838746905E0,-3.842693806E0,3.806780577E-1,4.276938350E0
8.843497096E0,-2.183511972E0,-3.981557369E0,6.368576288E-1,4.585423782E0
8.845511496E0,-2.875436306E0,-4.254496574E0,1.130063176E0,5.257938554E0
8.847525662E0,-3.567360640E0,-4.491522312E0,1.594538331E0,5.953350914E0
8.849539947E0,-4.285621166E0,-4.702212334E0,1.953668594E0,6.655386584E0
8.851562072E0,-4.642356873E0,-4.783615112E0,2.128445387E0,6.997480306E0
8.853583405E0,-5.322609425E0,-4.934749126E0,2.394201756E0,7.642913193E0
8.855604005E0,-5.957073212E0,-5.049670696E0,2.578555346E0,8.224040556E0
8.857624005E0,-6.268319130E0,-5.102343082E0,2.631227732E0,8.499946413E0
8.859643421E0,-6.842927933E0,-5.210082054E0,2.643198729E0,8.997617308E0
8.861662267E0,-7.407959461E0,-5.291484833E0,2.602497339E0,9.468403641E0
8.863680838E0,-7.688080788E0,-5.336975098E0,2.566584110E0,9.704496040E0
8.865699104E0,-8.212410927E0,-5.435137272E0,2.461239338E0,1.015096594E1
8.867717104E0,-8.674491882E0,-5.530905247E0,2.322375536E0,1.054661796E1
8.869734868E0,-8.940248489E0,-5.578789234E0,2.238578558E0,1.077321523E1
8.871752368E0,-9.392752647E0,-5.664980412E0,2.054224968E0,1.115955400E1
8.873769683E0,-9.811738014E0,-5.688922405E0,1.865083098E0,1.149402349E1
8.875786783E0,-1.023551178E1,-5.688922405E0,1.675941229E0,1.182955276E1
8.877803783E0,-1.041986465E1,-5.676951408E0,1.587355733E0,1.197167720E1
8.879820646E0,-1.078857231E1,-5.617096424E0,1.443703651E0,1.224864666E1
8.881837385E0,-1.116206741E1,-5.506963253E0,1.285686255E0,1.251284869E1
8.883854010E0,-1.134642124E1,-5.447108269E0,1.206677675E0,1.264390503E1
8.885870530E0,-1.174864674E1,-5.336975098E0,1.063025594E0,1.294774215E1
8.887886914E0,-1.216284370E1,-5.231629848E0,8.738836050E-1,1.326907647E1
8.889903247E0,-1.238311005E1,-5.202899456E0,7.709329724E-1,1.345384387E1
8.891919461E0,-1.283322048E1,-5.195716858E0,5.482721925E-1,1.385595987E1
8.893935598E0,-1.331684875E1,-5.243600845E0,2.873041928E-1,1.431489973E1
8.895951631E0,-1.357781696E1,-5.277119637E0,1.292868853E-1,1.456783513E1
8.897967597E0,-1.414763737E1,-5.372888088E0,-2.035071403E-1,1.513489295E1
8.899983563E0,-1.475845814E1,-5.497386456E0,-5.482721925E-1,1.575861500E1
8.901999596E0,-1.536897945E1,-5.566818237E0,-9.576807022E-1,1.637413042E1
8.904015529E0,-1.566825485E1,-5.688922405E0,-1.161187768E0,1.670947053E1
8.906031395E0,-1.623807526E1,-5.813420773E0,-1.563413739E0,1.731806027E1
8.908047295E0,-1.675282860E1,-5.904400826E0,-1.924938202E0,1.786685765E1
8.910063161E0,-1.723166847E1,-6.031293392E0,-2.269703150E0,1.839724030E1
8.912078627E0,-1.748545265E1,-6.093542576E0,-2.439691544E0,1.867684155E1
8.914092260E0,-1.797387123E1,-6.215646744E0,-2.767697096E0,1.921859669E1
8.916105826E0,-1.821089745E1,-6.282684326E0,-2.932897091E0,1.948616929E1
8.918119392E0,-1.864903641E1,-6.385635376E0,-3.215412855E0,1.997252558E1
8.920132958E0,-1.899619484E1,-6.476614952E0,-3.426102638E0,2.036025881E1
8.922146591E0,-1.915421295E1,-6.500556946E0,-3.505111217E0,2.052868527E1
8.924160191E0,-1.944869804E1,-6.536469936E0,-3.612850428E0,2.083338626E1
8.926173791E0,-1.969530106E1,-6.581959724E0,-3.651157618E0,2.108454480E1
8.928187357E0,-1.992514420E1,-6.615478516E0,-3.653551817E0,2.131019399E1
8.930200890E0,-2.004485512E1,-6.718429089E0,-3.651157618E0,2.145377491E1
8.932214456E0,-2.021963120E1,-6.869264126E0,-3.655946016E0,2.166532290E1
8.934227989E0,-2.032737160E1,-7.084742069E0,-3.651157618E0,2.183406875E1
8.936241489E0,-2.034652519E1,-7.197269440E0,-3.634398222E0,2.188585445E1
8.938254922E0,-2.025554466E1,-7.443872452E0,-3.603273630E0,2.187880041E1
8.940268322E0,-2.006879807E1,-7.733570576E0,-3.538630009E0,2.179648302E1
8.942281755E0,-1.996824074E1,-7.855675220E0,-3.478775024E0,2.173808057E1
8.944295221E0,-1.968093681E1,-8.159738541E0,-3.296815634E0,2.155897957E1
8.946308687E0,-1.931222916E1,-8.521263123E0,-3.002328873E0,2.132107171E1
8.948322187E0,-1.911111641E1,-8.700828552E0,-2.810792685E0,2.118583828E1
8.950335653E0,-1.863706398E1,-9.122207642E0,-2.358288765E0,2.088339896E1
8.952349086E0,-1.812231064E1,-9.591471672E0,-1.793257117E0,2.058227983E1
8.954362486E0,-1.782303619E1,-9.833285332E0,-1.477222443E0,2.040922110E1
8.956375886E0,-1.712392998E1,-1.035043335E1,-8.116343617E-1,2.002546376E1
8.958389386E0,-1.628116989E1,-1.094898319E1,-1.101332754E-1,1.962062321E1
8.960402919E0,-1.529954720E1,-1.160260105E1,5.793967843E-1,1.921021073E1
8.962416419E0,-1.478000546E1,-1.198088455E1,9.121908545E-1,1.904789353E1
8.964429952E0,-1.366161442E1,-1.281406689E1,1.534683347E0,1.879349014E1
8.966443552E0,-1.242860031E1,-1.375498772E1,2.082955360E0,1.865498582E1
8.968457185E0,-1.174385834E1,-1.426734734E1,2.322375536E0,1.862441507E1
8.970470818E0,-9.440636635E0,-1.594358730E1,2.913743496E0,1.875669207E1
8.972482718E0,-8.581118584E0,-1.654692650E1,3.076549292E0,1.889183761E1
8.974496418E0,-7.661744595E0,-1.718139076E1,3.191470861E0,1.908109025E1
8.976510184E0,-5.657797813E0,-1.847425842E1,3.280056238E0,1.959764448E1
8.978523950E0,-3.332728863E0,-1.985810661E1,3.270479441E0,2.039969401E1
8.980537716E0,-6.631938815E-1,-2.054284859E1,3.177105665E0,2.079765503E1
8.982551482E0,8.020575643E-1,-2.185965919E1,3.090914488E0,2.209166695E1
8.984565248E0,4.036623955E0,-2.312140465E1,2.916137695E0,2.365158652E1
8.986579048E0,7.685686588E0,-2.415809441E1,2.652775526E0,2.548961596E1
8.988592848E0,9.677662849E0,-2.457498360E1,2.444479942E0,2.652475182E1
8.990606681E0,1.397525501E1,-2.518311119E1,1.900996208E0,2.886365584E1
8.992648781E0,1.866340065E1,-2.546083832E1,1.223437071E0,3.159230302E1
8.994690914E0,2.367446518E1,-2.533873367E1,5.770025849E-1,3.468233928E1
8.996733047E0,2.889172935E1,-2.463244438E1,-1.436521020E-2,3.796695336E1
8.998775180E0,3.162590790E1,-2.404556656E1,-2.896983922E-1,3.972997919E1
9.000817313E0,3.751833725E1,-2.215654182E1,-7.469909191E-1,4.357861828E1
9.002859413E0,4.350384140E1,-1.929786491E1,-1.106121182E0,4.760478244E1
9.004901446E0,4.950640488E1,-1.744954109E1,-1.182735682E0,5.250494712E1
9.006943446E0,5.245606232E1,-1.273505783E1,-9.624691010E-1,5.398839244E1
9.008985412E0,5.842510605E1,-6.871658325E0,-5.482721925E-1,5.883037742E1
9.011027345E0,6.407811737E1,4.309562966E-2,-2.633621916E-2,6.407813727E1
9.013069378E0,6.651780701E1,3.842693806E0,3.112462163E-1,6.662943658E1
9.015111444E0,7.034134674E1,1.152838039E1,1.328781962E0,7.129217543E1
9.017153544E0,7.369592285E1,1.793316841E1,3.021482468E0,7.590663298E1
9.019195577E0,7.525215149E1,2.052369499E1,4.005499363E0,7.810347230E1
9.021237610E0,7.748115540E1,2.443103218E1,6.203675747E0,8.147815884E1
9.023279676E0,7.821617889E1,2.644246101E1,8.798990250E0,8.303250336E1
9.025321776E0,7.833827972E1,2.670821762E1,1.017565632E1,8.338920158E1
9.027363876E0,7.826645660E1,2.594686127E1,1.292420006E1,8.346204398E1
9.029405942E0,7.634630585E1,2.371755981E1,1.556290913E1,8.144621047E1
9.031448008E0,7.210826874E1,2.060509872E1,1.805527306E1,7.713731522E1
9.033490041E0,6.943394470E1,1.894831085E1,1.917576027E1,7.448369582E1
9.035532074E0,6.374053192E1,1.562276459E1,2.093070984E1,6.888411136E1
9.037574107E0,5.800133133E1,1.251718616E1,2.229301071E1,6.338621863E1
9.039628540E0,5.268350983E1,9.871592522E0,2.347095871E1,5.851398507E1
9.041683073E0,5.023184967E1,8.722375870E0,2.404556656E1,5.636938738E1
9.043737606E0,4.567568207E1,6.783072472E0,2.504903603E1,5.253315344E1
9.045792139E0,4.141849136E1,5.236418247E0,2.576250839E1,4.905729652E1
9.047846639E0,3.936426544E1,4.592078686E0,2.594686127E1,4.736952808E1
9.049901172E0,3.541862106E1,3.519476414E0,2.595404434E1,4.405085527E1
9.051955738E0,3.191560555E1,2.729389906E0,2.552548218E1,4.095858502E1
9.053981971E0,3.036655807E1,2.425326347E0,2.519029427E1,3.952924212E1
9.056008237E0,2.773533058E1,2.051830769E0,2.436160088E1,3.697223511E1
9.058034570E0,2.574335480E1,1.929726601E0,2.337997818E1,3.482911915E1
9.060060936E0,2.499396896E1,1.963245392E0,2.285085869E1,3.392218389E1
9.062087302E0,2.398810577E1,2.176329374E0,2.172558403E1,3.243711808E1
9.064113668E0,2.360024452E1,2.561795712E0,2.051890755E1,3.137769758E1
9.066140068E0,2.363855171E1,3.071760893E0,1.923561478E1,3.063047042E1
9.068166501E0,2.378938675E1,3.349488258E0,1.858678627E1,3.037470358E1
9.070192967E0,2.426583290E1,3.967192173E0,1.736334991E1,3.010075050E1
9.072219500E0,2.484552956E1,4.575319290E0,1.622849846E1,3.002662232E1
9.075153500E0,2.549196243E1,5.119102478E0,1.514871311E1,3.009200671E1
9.077288096E0,2.612163925E1,5.588366032E0,1.412608910E1,3.021781371E1
9.079302096E0,2.641851997E1,5.791872978E0,1.363527775E1,3.028869078E1
9.081316096E0,2.690933037E1,6.129455566E0,1.267280865E1,3.036910215E1
9.083330096E0,2.729479790E1,6.301837921E0,1.174625301E1,3.037587222E1
9.085343762E0,2.747436142E1,6.347328186E0,1.089152241E1,3.022837030E1
9.087357262E0,2.747915077E1,6.337751389E0,1.050605679E1,3.009398692E1
9.089370862E0,2.730197906E1,6.203675747E0,9.783007622E0,2.965789763E1
9.091384362E0,2.692609024E1,5.890035629E0,9.093477249E0,2.902409661E1
9.093398076E0,2.635626984E1,5.468656063E0,8.447042465E0,2.821190680E1
9.095418951E0,2.600671577E1,5.234024048E0,8.142979622E0,2.774981784E1
9.097439173E0,2.529084969E1,4.707000732E0,7.522881031E0,2.680254974E1
9.099458773E0,2.491256714E1,4.412513733E0,7.214028835E0,2.630871511E1
9.101477863E0,2.411978722E1,3.833117008E0,6.625055313E0,2.530510382E1
9.103496613E0,2.325069046E1,3.260902643E0,6.091148376E0,2.425551858E1
9.105514920E0,2.228343391E1,2.959233284E0,5.614702225E0,2.316966486E1
9.107532920E0,2.176149750E1,2.379836559E0,5.415983677E0,2.255125882E1
9.109550653E0,2.064819336E1,1.810016513E0,5.097554684E0,2.134500205E1
9.111568153E0,1.947742844E1,1.235408068E0,4.884171486E0,2.011843887E1
9.113585447E0,1.887887955E1,9.552865028E-1,4.826710701E0,1.950953104E1
9.115602447E0,1.768417168E1,3.878606856E-1,4.786009312E0,1.832447131E1
9.117619236E0,1.649904251E1,-1.987187415E-1,4.826710701E0,1.719171397E1
9.119635786E0,1.593401051E1,-4.979939461E-1,4.853046894E0,1.666411573E1
9.121652262E0,1.484225464E1,-1.098938584E0,4.956296921E0,1.568646129E1
9.123668671E0,1.386512089E1,-1.668758631E0,5.068824291E0,1.485662520E1
9.125684931E0,1.340303993E1,-1.939303398E0,5.133467674E0,1.448291640E1
9.127701139E0,1.253633976E1,-2.413355350E0,5.255571842E0,1.380598182E1
9.129717259E0,1.174385834E1,-2.813186884E0,5.332186222E0,1.320092569E1
9.131733259E0,1.103996372E1,-2.966415882E0,5.322609425E0,1.260994026E1
9.133749221E0,1.072871685E1,-3.208230257E0,5.298667431E0,1.238846170E1
9.135765113E0,1.019241619E1,-3.335123062E0,5.243600845E0,1.193749318E1
9.137780975E0,9.680056572E0,-3.342305660E0,5.212476254E0,1.149105787E1
